Id_Rssd,Type,N,asOfDate
1575569,Article XII New York Investment Company,1,2017-03-31
1575569,Domestic Entity Other,63,2017-03-31
1575569,Bank Holding Company,2,2017-03-31
1575569,Financial Holding Company - Domestic,1,2017-03-31
1575569,Non-member Bank,2,2017-03-31
1575569,Securities Broker/Dealer,3,2017-03-31
1575569,Finance Company,2,2017-03-31
1575569,Non-deposit Trust Company - Non- member,1,2017-03-31
1575569,Intermediate Holding Companies,1,2017-06-30
1575569,Domestic Entity Other,63,2017-06-30
1575569,Securities Broker/Dealer,3,2017-06-30
1575569,Non-deposit Trust Company - Non- member,1,2017-06-30
1575569,Finance Company,2,2017-06-30
1575569,Bank Holding Company,2,2017-06-30
1575569,Financial Holding Company - Domestic,1,2017-06-30
1575569,Non-member Bank,2,2017-06-30
1575569,Intermediate Holding Companies,1,2017-09-30
1575569,Domestic Entity Other,78,2017-09-30
1575569,Securities Broker/Dealer,3,2017-09-30
1575569,Non-deposit Trust Company - Non- member,1,2017-09-30
1575569,Bank Holding Company,2,2017-09-30
1575569,Financial Holding Company - Domestic,1,2017-09-30
1575569,Non-member Bank,2,2017-09-30
1575569,Finance Company,1,2017-09-30
1575569,Intermediate Holding Companies,1,2017-12-31
1575569,Domestic Entity Other,98,2017-12-31
1575569,Securities Broker/Dealer,3,2017-12-31
1575569,Non-deposit Trust Company - Non- member,1,2017-12-31
1575569,Bank Holding Company,2,2017-12-31
1575569,Financial Holding Company - Domestic,1,2017-12-31
1575569,Non-member Bank,2,2017-12-31
1575569,Finance Company,1,2017-12-31
1575569,Intermediate Holding Companies,1,2018-03-31
1575569,Domestic Entity Other,90,2018-03-31
1575569,Securities Broker/Dealer,2,2018-03-31
1575569,Bank Holding Company,2,2018-03-31
1575569,Financial Holding Company - Domestic,1,2018-03-31
1575569,Non-member Bank,2,2018-03-31
1575569,Finance Company,1,2018-03-31
1575569,Intermediate Holding Companies,1,2018-06-30
1575569,Domestic Entity Other,95,2018-06-30
1575569,Securities Broker/Dealer,2,2018-06-30
1575569,Bank Holding Company,2,2018-06-30
1575569,Financial Holding Company - Domestic,1,2018-06-30
1575569,Non-member Bank,2,2018-06-30
1575569,Finance Company,1,2018-06-30
1575569,Intermediate Holding Companies,1,2018-09-30
1575569,Domestic Entity Other,99,2018-09-30
1575569,Securities Broker/Dealer,2,2018-09-30
1575569,Bank Holding Company,2,2018-09-30
1575569,Financial Holding Company - Domestic,1,2018-09-30
1575569,Non-member Bank,2,2018-09-30
1575569,Finance Company,1,2018-09-30
1607170,Savings & Loan Holding Company,2,1999-12-31
1607170,Federal Savings Bank,1,1999-12-31
1607170,Savings & Loan Holding Company,2,2000-03-31
1607170,Federal Savings Bank,1,2000-03-31
1607170,Savings & Loan Holding Company,2,2000-06-30
1607170,Federal Savings Bank,1,2000-06-30
1607170,Savings & Loan Holding Company,2,2000-09-30
1607170,Federal Savings Bank,1,2000-09-30
1607170,Savings & Loan Holding Company,2,2000-12-31
1607170,Federal Savings Bank,1,2000-12-31
1607170,Savings & Loan Holding Company,2,2001-03-31
1607170,Federal Savings Bank,1,2001-03-31
1607170,Savings & Loan Holding Company,2,2001-06-30
1607170,Federal Savings Bank,1,2001-06-30
1607170,Savings & Loan Holding Company,2,2001-09-30
1607170,Federal Savings Bank,1,2001-09-30
1607170,Savings & Loan Holding Company,2,2001-12-31
1607170,Federal Savings Bank,1,2001-12-31
1607170,Savings & Loan Holding Company,2,2002-03-31
1607170,Federal Savings Bank,1,2002-03-31
1607170,Savings & Loan Holding Company,2,2002-06-30
1607170,Federal Savings Bank,1,2002-06-30
1607170,Savings & Loan Holding Company,2,2002-09-30
1607170,Federal Savings Bank,1,2002-09-30
1607170,Savings & Loan Holding Company,2,2002-12-31
1607170,Federal Savings Bank,1,2002-12-31
1607170,Savings & Loan Holding Company,2,2003-03-31
1607170,Federal Savings Bank,1,2003-03-31
1607170,Savings & Loan Holding Company,2,2003-06-30
1607170,Federal Savings Bank,1,2003-06-30
1607170,Savings & Loan Holding Company,2,2003-09-30
1607170,Federal Savings Bank,1,2003-09-30
1607170,Savings & Loan Holding Company,2,2003-12-31
1607170,Federal Savings Bank,1,2003-12-31
1607170,Savings & Loan Holding Company,2,2004-03-31
1607170,Federal Savings Bank,1,2004-03-31
1607170,Savings & Loan Holding Company,2,2004-06-30
1607170,Federal Savings Bank,1,2004-06-30
1607170,Savings & Loan Holding Company,2,2004-09-30
1607170,Federal Savings Bank,1,2004-09-30
1607170,Savings & Loan Holding Company,2,2004-12-31
1607170,Federal Savings Bank,1,2004-12-31
1607170,Savings & Loan Holding Company,2,2005-03-31
1607170,Federal Savings Bank,1,2005-03-31
1607170,Savings & Loan Holding Company,2,2005-06-30
1607170,Federal Savings Bank,1,2005-06-30
1607170,Savings & Loan Holding Company,2,2005-09-30
1607170,Federal Savings Bank,1,2005-09-30
1607170,Savings & Loan Holding Company,2,2005-12-31
1607170,Federal Savings Bank,1,2005-12-31
1607170,Savings & Loan Holding Company,2,2006-03-31
1607170,Federal Savings Bank,1,2006-03-31
1607170,Savings & Loan Holding Company,2,2006-06-30
1607170,Federal Savings Bank,1,2006-06-30
1607170,Savings & Loan Holding Company,2,2006-09-30
1607170,Federal Savings Bank,1,2006-09-30
1607170,Savings & Loan Holding Company,2,2006-12-31
1607170,Federal Savings Bank,1,2006-12-31
1607170,Savings & Loan Holding Company,2,2007-03-31
1607170,Federal Savings Bank,1,2007-03-31
1607170,Savings & Loan Holding Company,2,2007-06-30
1607170,Federal Savings Bank,1,2007-06-30
1607170,Savings & Loan Holding Company,2,2007-09-30
1607170,Federal Savings Bank,1,2007-09-30
1607170,Savings & Loan Holding Company,2,2007-12-31
1607170,Federal Savings Bank,1,2007-12-31
1607170,Savings & Loan Holding Company,2,2008-03-31
1607170,Federal Savings Bank,1,2008-03-31
1607170,Savings & Loan Holding Company,2,2008-06-30
1607170,Federal Savings Bank,1,2008-06-30
1607170,Savings & Loan Holding Company,2,2008-09-30
1607170,Federal Savings Bank,1,2008-09-30
1607170,Savings & Loan Holding Company,2,2008-12-31
1607170,Federal Savings Bank,1,2008-12-31
1607170,Savings & Loan Holding Company,2,2009-03-31
1607170,Federal Savings Bank,1,2009-03-31
1607170,Savings & Loan Holding Company,2,2009-06-30
1607170,Federal Savings Bank,1,2009-06-30
1607170,Savings & Loan Holding Company,2,2009-09-30
1607170,Federal Savings Bank,1,2009-09-30
1607170,Savings & Loan Holding Company,2,2009-12-31
1607170,Federal Savings Bank,1,2009-12-31
1607170,Savings & Loan Holding Company,2,2010-03-31
1607170,Federal Savings Bank,1,2010-03-31
1607170,Savings & Loan Holding Company,2,2010-06-30
1607170,Federal Savings Bank,1,2010-06-30
1607170,Savings & Loan Holding Company,2,2010-09-30
1607170,Federal Savings Bank,1,2010-09-30
1607170,Savings & Loan Holding Company,2,2010-12-31
1607170,Federal Savings Bank,1,2010-12-31
1607170,Savings & Loan Holding Company,2,2011-03-31
1607170,Federal Savings Bank,1,2011-03-31
1607170,Savings & Loan Holding Company,2,2011-06-30
1607170,Federal Savings Bank,1,2011-06-30
1607170,Savings & Loan Holding Company,2,2011-09-30
1607170,Domestic Entity Other,20,2011-09-30
1607170,Federal Savings Bank,1,2011-09-30
1607170,Foreign Entity Other,3,2011-09-30
1607170,Savings & Loan Holding Company,2,2011-12-31
1607170,Domestic Entity Other,21,2011-12-31
1607170,Federal Savings Bank,1,2011-12-31
1607170,Foreign Entity Other,3,2011-12-31
1607170,Savings & Loan Holding Company,2,2012-03-31
1607170,Domestic Entity Other,35,2012-03-31
1607170,Federal Savings Bank,1,2012-03-31
1607170,Foreign Entity Other,6,2012-03-31
1607170,Savings & Loan Holding Company,2,2012-06-30
1607170,Domestic Entity Other,37,2012-06-30
1607170,Federal Savings Bank,1,2012-06-30
1607170,Foreign Entity Other,6,2012-06-30
1607170,Savings & Loan Holding Company,2,2012-09-30
1607170,Domestic Entity Other,37,2012-09-30
1607170,Federal Savings Bank,1,2012-09-30
1607170,Foreign Entity Other,6,2012-09-30
1607170,Savings & Loan Holding Company,2,2012-12-31
1607170,Domestic Entity Other,462,2012-12-31
1607170,Foreign Entity Other,114,2012-12-31
1607170,Federal Savings Bank,1,2012-12-31
1607170,Savings & Loan Holding Company,2,2013-03-31
1607170,Domestic Entity Other,476,2013-03-31
1607170,Foreign Entity Other,118,2013-03-31
1607170,Federal Savings Bank,1,2013-03-31
1607170,Savings & Loan Holding Company,2,2013-06-30
1607170,Domestic Entity Other,482,2013-06-30
1607170,Foreign Entity Other,120,2013-06-30
1607170,Federal Savings Bank,1,2013-06-30
1607170,Savings & Loan Holding Company,2,2013-09-30
1607170,Domestic Entity Other,488,2013-09-30
1607170,Foreign Entity Other,122,2013-09-30
1607170,Federal Savings Bank,1,2013-09-30
1607170,Savings & Loan Holding Company,2,2013-12-31
1607170,Domestic Entity Other,507,2013-12-31
1607170,Foreign Entity Other,122,2013-12-31
1607170,Federal Savings Bank,1,2013-12-31
1607170,Savings & Loan Holding Company,2,2014-03-31
1607170,Domestic Entity Other,526,2014-03-31
1607170,Foreign Entity Other,130,2014-03-31
1607170,Federal Savings Bank,1,2014-03-31
1607170,Savings & Loan Holding Company,2,2014-06-30
1607170,Domestic Entity Other,652,2014-06-30
1607170,Foreign Entity Other,190,2014-06-30
1607170,Federal Savings Bank,1,2014-06-30
1607170,Savings & Loan Holding Company,2,2014-09-30
1607170,Domestic Entity Other,672,2014-09-30
1607170,Foreign Entity Other,197,2014-09-30
1607170,Federal Savings Bank,1,2014-09-30
1607170,Savings & Loan Holding Company,2,2014-12-31
1607170,Domestic Entity Other,741,2014-12-31
1607170,Foreign Entity Other,224,2014-12-31
1607170,Federal Savings Bank,1,2014-12-31
1607170,Securities Broker/Dealer,1,2014-12-31
1607170,Savings & Loan Holding Company,2,2015-03-31
1607170,Domestic Entity Other,744,2015-03-31
1607170,Foreign Entity Other,232,2015-03-31
1607170,Federal Savings Bank,1,2015-03-31
1607170,Securities Broker/Dealer,1,2015-03-31
1607170,Savings & Loan Holding Company,2,2015-06-30
1607170,Domestic Entity Other,763,2015-06-30
1607170,Foreign Entity Other,256,2015-06-30
1607170,Federal Savings Bank,1,2015-06-30
1607170,Securities Broker/Dealer,1,2015-06-30
1607170,Savings & Loan Holding Company,2,2015-09-30
1607170,Domestic Entity Other,776,2015-09-30
1607170,Foreign Entity Other,261,2015-09-30
1607170,Federal Savings Bank,1,2015-09-30
1607170,Securities Broker/Dealer,1,2015-09-30
1607170,Savings & Loan Holding Company,2,2015-12-31
1607170,Domestic Entity Other,814,2015-12-31
1607170,Foreign Entity Other,295,2015-12-31
1607170,Federal Savings Bank,1,2015-12-31
1607170,Securities Broker/Dealer,1,2015-12-31
1607170,Savings & Loan Holding Company,2,2016-03-31
1607170,Domestic Entity Other,820,2016-03-31
1607170,Foreign Entity Other,296,2016-03-31
1607170,Federal Savings Bank,1,2016-03-31
1607170,Securities Broker/Dealer,1,2016-03-31
1607170,Savings & Loan Holding Company,2,2016-06-30
1607170,Domestic Entity Other,842,2016-06-30
1607170,Foreign Entity Other,305,2016-06-30
1607170,Federal Savings Bank,1,2016-06-30
1607170,Securities Broker/Dealer,1,2016-06-30
1607170,Data Processing Servicer,2,2016-06-30
1607170,Savings & Loan Holding Company,2,2016-09-30
1607170,Domestic Entity Other,887,2016-09-30
1607170,Foreign Entity Other,357,2016-09-30
1607170,Federal Savings Bank,1,2016-09-30
1607170,Securities Broker/Dealer,1,2016-09-30
1607170,Data Processing Servicer,2,2016-09-30
1607170,Savings & Loan Holding Company,2,2016-12-31
1607170,Domestic Entity Other,902,2016-12-31
1607170,Foreign Entity Other,375,2016-12-31
1607170,Federal Savings Bank,1,2016-12-31
1607170,Securities Broker/Dealer,1,2016-12-31
1607170,Data Processing Servicer,3,2016-12-31
1607170,Savings & Loan Holding Company,2,2017-03-31
1607170,Domestic Entity Other,917,2017-03-31
1607170,Foreign Entity Other,372,2017-03-31
1607170,Federal Savings Bank,1,2017-03-31
1607170,Securities Broker/Dealer,1,2017-03-31
1607170,Data Processing Servicer,3,2017-03-31
1607170,Savings & Loan Holding Company,2,2017-06-30
1607170,Federal Savings Bank,1,2017-06-30
1607170,Domestic Entity Other,932,2017-06-30
1607170,Securities Broker/Dealer,2,2017-06-30
1607170,Foreign Entity Other,373,2017-06-30
1607170,Data Processing Servicer,3,2017-06-30
1607170,Savings & Loan Holding Company,2,2017-09-30
1607170,Federal Savings Bank,1,2017-09-30
1607170,Domestic Entity Other,970,2017-09-30
1607170,Securities Broker/Dealer,2,2017-09-30
1607170,Foreign Entity Other,382,2017-09-30
1607170,Data Processing Servicer,4,2017-09-30
1607170,Savings & Loan Holding Company,2,2017-12-31
1607170,Federal Savings Bank,1,2017-12-31
1607170,Domestic Entity Other,981,2017-12-31
1607170,Securities Broker/Dealer,2,2017-12-31
1607170,Foreign Entity Other,386,2017-12-31
1607170,Data Processing Servicer,4,2017-12-31
1607170,Savings & Loan Holding Company,2,2018-03-31
1607170,Federal Savings Bank,1,2018-03-31
1607170,Domestic Entity Other,980,2018-03-31
1607170,Securities Broker/Dealer,2,2018-03-31
1607170,Foreign Entity Other,385,2018-03-31
1607170,Data Processing Servicer,4,2018-03-31
1607170,Savings & Loan Holding Company,2,2018-06-30
1607170,Federal Savings Bank,1,2018-06-30
1607170,Domestic Entity Other,980,2018-06-30
1607170,Securities Broker/Dealer,2,2018-06-30
1607170,Foreign Entity Other,385,2018-06-30
1607170,Data Processing Servicer,4,2018-06-30
1607170,Savings & Loan Holding Company,2,2018-09-30
1607170,Federal Savings Bank,1,2018-09-30
1607170,Domestic Entity Other,980,2018-09-30
1607170,Securities Broker/Dealer,2,2018-09-30
1607170,Foreign Entity Other,385,2018-09-30
1607170,Data Processing Servicer,4,2018-09-30
1951350,Bank Holding Company,4,1999-12-31
1951350,Non-deposit Trust Company - Non- member,8,1999-12-31
1951350,Domestic Entity Other,817,1999-12-31
1951350,International Nonbank Sub of Domestic Entities,1199,1999-12-31
1951350,Securities Broker/Dealer,18,1999-12-31
1951350,Finance Company,92,1999-12-31
1951350,Foreign Entity Other,29,1999-12-31
1951350,Foreign Banking Organization,15,1999-12-31
1951350,Data Processing Servicer,19,1999-12-31
1951350,National Bank,5,1999-12-31
1951350,Non-deposit Trust Company - Member,2,1999-12-31
1951350,Edge Corporation - Banking,1,1999-12-31
1951350,Edge Corporation - Investment,1,1999-12-31
1951350,International Bank of U.S. Depository - Edge or Trust Co.,20,1999-12-31
1951350,Foreign Banking Organization as a BHC,2,1999-12-31
1951350,Foreign Bank,5,1999-12-31
1951350,Agreement Corporation - Investment,1,1999-12-31
1951350,Savings & Loan Holding Company,1,1999-12-31
1951350,Non-member Bank,4,1999-12-31
1951350,Federal Savings Bank,2,1999-12-31
1951350,Financial Holding Company - Domestic,2,2000-03-31
1951350,Non-deposit Trust Company - Non- member,8,2000-03-31
1951350,Domestic Entity Other,833,2000-03-31
1951350,International Nonbank Sub of Domestic Entities,1232,2000-03-31
1951350,Securities Broker/Dealer,15,2000-03-31
1951350,Finance Company,94,2000-03-31
1951350,Foreign Entity Other,29,2000-03-31
1951350,Foreign Banking Organization,16,2000-03-31
1951350,Data Processing Servicer,21,2000-03-31
1951350,Bank Holding Company,2,2000-03-31
1951350,National Bank,4,2000-03-31
1951350,Non-deposit Trust Company - Member,2,2000-03-31
1951350,Edge Corporation - Banking,1,2000-03-31
1951350,Edge Corporation - Investment,1,2000-03-31
1951350,International Bank of U.S. Depository - Edge or Trust Co.,21,2000-03-31
1951350,Foreign Banking Organization as a BHC,3,2000-03-31
1951350,Foreign Bank,5,2000-03-31
1951350,Agreement Corporation - Investment,1,2000-03-31
1951350,Savings & Loan Holding Company,1,2000-03-31
1951350,Non-member Bank,4,2000-03-31
1951350,Federal Savings Bank,2,2000-03-31
1951350,Financial Holding Company - Domestic,2,2000-06-30
1951350,Non-deposit Trust Company - Non- member,8,2000-06-30
1951350,Domestic Entity Other,862,2000-06-30
1951350,International Nonbank Sub of Domestic Entities,1293,2000-06-30
1951350,Securities Broker/Dealer,16,2000-06-30
1951350,Finance Company,95,2000-06-30
1951350,Foreign Entity Other,25,2000-06-30
1951350,Foreign Banking Organization,15,2000-06-30
1951350,Data Processing Servicer,21,2000-06-30
1951350,Bank Holding Company,2,2000-06-30
1951350,National Bank,4,2000-06-30
1951350,Non-deposit Trust Company - Member,2,2000-06-30
1951350,Edge Corporation - Banking,1,2000-06-30
1951350,Edge Corporation - Investment,1,2000-06-30
1951350,Foreign Banking Organization as a BHC,3,2000-06-30
1951350,International Bank of U.S. Depository - Edge or Trust Co.,21,2000-06-30
1951350,Foreign Bank,10,2000-06-30
1951350,Agreement Corporation - Investment,1,2000-06-30
1951350,Savings & Loan Holding Company,1,2000-06-30
1951350,Non-member Bank,4,2000-06-30
1951350,Federal Savings Bank,2,2000-06-30
1951350,Financial Holding Company - Domestic,2,2000-09-30
1951350,Non-deposit Trust Company - Non- member,8,2000-09-30
1951350,Domestic Entity Other,882,2000-09-30
1951350,International Nonbank Sub of Domestic Entities,1305,2000-09-30
1951350,Securities Broker/Dealer,15,2000-09-30
1951350,Data Processing Servicer,22,2000-09-30
1951350,Finance Company,94,2000-09-30
1951350,Foreign Entity Other,27,2000-09-30
1951350,Foreign Banking Organization,15,2000-09-30
1951350,Bank Holding Company,2,2000-09-30
1951350,National Bank,4,2000-09-30
1951350,Non-deposit Trust Company - Member,2,2000-09-30
1951350,Edge Corporation - Banking,1,2000-09-30
1951350,Edge Corporation - Investment,1,2000-09-30
1951350,International Bank of U.S. Depository - Edge or Trust Co.,21,2000-09-30
1951350,Foreign Banking Organization as a BHC,2,2000-09-30
1951350,Foreign Bank,9,2000-09-30
1951350,Agreement Corporation - Investment,1,2000-09-30
1951350,Savings & Loan Holding Company,1,2000-09-30
1951350,Non-member Bank,4,2000-09-30
1951350,Federal Savings Bank,2,2000-09-30
1951350,Financial Holding Company - Domestic,2,2000-12-31
1951350,Non-deposit Trust Company - Non- member,8,2000-12-31
1951350,Domestic Entity Other,1010,2000-12-31
1951350,International Nonbank Sub of Domestic Entities,1328,2000-12-31
1951350,Securities Broker/Dealer,16,2000-12-31
1951350,Data Processing Servicer,24,2000-12-31
